UID          PID    PPID  C STIME TTY          TIME CMD
esteban   165453   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=932 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76638775643 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165468   51527  0 12:18 ?        00:00:01 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=933 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76638816182 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165481   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=934 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76638839720 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165507   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=936 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76639161076 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165520   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=937 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76639218775 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165534   51527  0 12:18 ?        00:00:04 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=938 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76639299497 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165549   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=939 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76639474246 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      165627       2  2 12:18 ?        00:00:54 [kworker/u40:4-events_freezable_power_]
esteban   165755   51527  0 12:18 ?        00:00:01 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=945 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76658250901 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   167102   51527  0 12:25 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=968 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=77072915299 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   167125   51527  0 12:25 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   167163   51527  0 12:25 ?        00:00:07 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=972 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=77083427416 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   168288   51527  0 12:29 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=992 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=77309189381 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      169652       2  0 12:32 ?        00:00:00 [kworker/1:0-mm_percpu_wq]
esteban   173109   51527  0 12:41 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1067 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78073107632 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   173193   51527  0 12:42 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1070 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78082466017 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   173230   51527  0 12:42 ?        00:00:08 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1071 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78085486712 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   173859   51527  0 12:44 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1074 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78199043107 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174007   51527  0 12:44 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1080 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78233867761 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174096   51527  0 12:44 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1083 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78242233441 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174171   51527  0 12:44 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1086 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78248902865 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174184   51527  0 12:44 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1087 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78249587371 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174252   51527  2 12:45 ?        00:00:28 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1089 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78273686870 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174432   51527  0 12:46 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1090 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78316971656 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174451   51527  0 12:46 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1091 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78317609102 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174480   51527  0 12:46 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1092 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78319750897 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174729   51527  0 12:46 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1096 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78347315464 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174824   51527  1 12:46 ?        00:00:14 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1100 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78373435093 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   174867   51527  0 12:46 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1101 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78375703926 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   175464   49325  6 12:47 ?        00:00:58 gnome-system-monitor
root      175818       2  0 12:49 ?        00:00:00 [kworker/17:0-mm_percpu_wq]
esteban   175890   51527  0 12:50 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1108 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78565995642 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   175936   51527  0 12:50 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1111 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78581475088 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      176471       2  1 12:52 ?        00:00:07 [kworker/u40:2-events_freezable_power_]
esteban   176887   51527  1 12:54 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1117 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78820472864 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177098   51527  1 12:55 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1123 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78871453533 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177143   51527  0 12:55 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1124 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78887395278 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177335   51527  6 12:56 ?        00:00:22 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1127 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78933006471 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177566   51527  1 12:57 ?        00:00:04 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1134 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=78984977111 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177783   51527  1 12:58 ?        00:00:04 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1141 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79040085834 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   177831   51527  2 12:58 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1144 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79044068002 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   178619   51527  3 13:00 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1149 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79203253156 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   178654   51527  2 13:00 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1152 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79207297536 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   178689   51527  6 13:00 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1153 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79209693378 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      178832       2  0 13:01 ?        00:00:00 [kworker/6:0-mm_percpu_wq]
esteban   178983   51527  0 13:01 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1155 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79262840320 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   179030   51527  0 13:01 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1157 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=79265561169 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   179140  103323  0 13:02 pts/2    00:00:00 ps -ef
